CENTER,LEFT,RIGHT,THROTTLE,ACCELERATION,BRAKE,STEER
center_2018_07_13_20_11_36_074.jpg,left_2018_07_13_20_11_36_074.jpg,right_2018_07_13_20_11_36_074.jpg,0,0,0,2.925444
center_2018_07_13_20_11_36_166.jpg,left_2018_07_13_20_11_36_166.jpg,right_2018_07_13_20_11_36_166.jpg,0,0,0,2.900628
center_2018_07_13_20_11_36_252.jpg,left_2018_07_13_20_11_36_252.jpg,right_2018_07_13_20_11_36_252.jpg,0,0,0,2.869887
center_2018_07_13_20_11_36_338.jpg,left_2018_07_13_20_11_36_338.jpg,right_2018_07_13_20_11_36_338.jpg,0,0,0,2.845517
center_2018_07_13_20_11_36_425.jpg,left_2018_07_13_20_11_36_425.jpg,right_2018_07_13_20_11_36_425.jpg,0,0,0,2.821342
center_2018_07_13_20_11_36_511.jpg,left_2018_07_13_20_11_36_511.jpg,right_2018_07_13_20_11_36_511.jpg,0,0,0,2.791397
center_2018_07_13_20_11_36_599.jpg,left_2018_07_13_20_11_36_599.jpg,right_2018_07_13_20_11_36_599.jpg,0,0,0,2.767657
center_2018_07_13_20_11_36_684.jpg,left_2018_07_13_20_11_36_684.jpg,right_2018_07_13_20_11_36_684.jpg,0,0,0,2.744108
center_2018_07_13_20_11_36_771.jpg,left_2018_07_13_20_11_36_771.jpg,right_2018_07_13_20_11_36_771.jpg,0,0,0,2.714937
center_2018_07_13_20_11_36_856.jpg,left_2018_07_13_20_11_36_856.jpg,right_2018_07_13_20_11_36_856.jpg,0,0,0,2.691812
center_2018_07_13_20_11_36_944.jpg,left_2018_07_13_20_11_36_944.jpg,right_2018_07_13_20_11_36_944.jpg,0,0,0,2.668872
center_2018_07_13_20_11_37_026.jpg,left_2018_07_13_20_11_37_026.jpg,right_2018_07_13_20_11_37_026.jpg,0,0,0,2.646118
center_2018_07_13_20_11_37_114.jpg,left_2018_07_13_20_11_37_114.jpg,right_2018_07_13_20_11_37_114.jpg,0,0,0,2.617931
center_2018_07_13_20_11_37_201.jpg,left_2018_07_13_20_11_37_201.jpg,right_2018_07_13_20_11_37_201.jpg,0,0,0,2.595585
center_2018_07_13_20_11_37_289.jpg,left_2018_07_13_20_11_37_289.jpg,right_2018_07_13_20_11_37_289.jpg,0,0,0,2.57342
center_2018_07_13_20_11_37_375.jpg,left_2018_07_13_20_11_37_375.jpg,right_2018_07_13_20_11_37_375.jpg,0,0,0,2.545963
center_2018_07_13_20_11_37_465.jpg,left_2018_07_13_20_11_37_465.jpg,right_2018_07_13_20_11_37_465.jpg,0,0,0,2.524196
center_2018_07_13_20_11_37_553.jpg,left_2018_07_13_20_11_37_553.jpg,right_2018_07_13_20_11_37_553.jpg,0,0,0,2.497233
center_2018_07_13_20_11_37_638.jpg,left_2018_07_13_20_11_37_638.jpg,right_2018_07_13_20_11_37_638.jpg,0,0,0,2.475857
center_2018_07_13_20_11_37_724.jpg,left_2018_07_13_20_11_37_724.jpg,right_2018_07_13_20_11_37_724.jpg,0,0,0,2.454654
center_2018_07_13_20_11_37_808.jpg,left_2018_07_13_20_11_37_808.jpg,right_2018_07_13_20_11_37_808.jpg,0,0,0,2.43362
center_2018_07_13_20_11_37_895.jpg,left_2018_07_13_20_11_37_895.jpg,right_2018_07_13_20_11_37_895.jpg,0,0,0,2.407566
center_2018_07_13_20_11_37_979.jpg,left_2018_07_13_20_11_37_979.jpg,right_2018_07_13_20_11_37_979.jpg,0,0,0,2.386911
center_2018_07_13_20_11_38_066.jpg,left_2018_07_13_20_11_38_066.jpg,right_2018_07_13_20_11_38_066.jpg,0,0,0,2.366422
center_2018_07_13_20_11_38_149.jpg,left_2018_07_13_20_11_38_149.jpg,right_2018_07_13_20_11_38_149.jpg,0,0,0,2.346098
center_2018_07_13_20_11_38_338.jpg,left_2018_07_13_20_11_38_338.jpg,right_2018_07_13_20_11_38_338.jpg,0,0,0,2.320923
center_2018_07_13_20_27_59_206.jpg,left_2018_07_13_20_27_59_206.jpg,right_2018_07_13_20_27_59_206.jpg,0,0,0,0.9787115
center_2018_07_13_20_27_59_295.jpg,left_2018_07_13_20_27_59_295.jpg,right_2018_07_13_20_27_59_295.jpg,0,0,0,0.9686355
center_2018_07_13_20_27_59_386.jpg,left_2018_07_13_20_27_59_386.jpg,right_2018_07_13_20_27_59_386.jpg,0,0,0,0.9561542
center_2018_07_13_20_27_59_476.jpg,left_2018_07_13_20_27_59_476.jpg,right_2018_07_13_20_27_59_476.jpg,0,0,0,0.9462594
center_2018_07_13_20_27_59_567.jpg,left_2018_07_13_20_27_59_567.jpg,right_2018_07_13_20_27_59_567.jpg,0,0,0,0.9340022
center_2018_07_13_20_27_59_657.jpg,left_2018_07_13_20_27_59_657.jpg,right_2018_07_13_20_27_59_657.jpg,0,0,0,0.9242851
center_2018_07_13_20_27_59_746.jpg,left_2018_07_13_20_27_59_746.jpg,right_2018_07_13_20_27_59_746.jpg,0,0,0,0.9122484
center_2018_07_13_20_27_59_837.jpg,left_2018_07_13_20_27_59_837.jpg,right_2018_07_13_20_27_59_837.jpg,0,0,0,0.9027059
center_2018_07_13_20_27_59_927.jpg,left_2018_07_13_20_27_59_927.jpg,right_2018_07_13_20_27_59_927.jpg,0,0,0,0.8908858
center_2018_07_13_20_28_00_019.jpg,left_2018_07_13_20_28_00_019.jpg,right_2018_07_13_20_28_00_019.jpg,0,0,0,0.879184
center_2018_07_13_20_28_00_111.jpg,left_2018_07_13_20_28_00_111.jpg,right_2018_07_13_20_28_00_111.jpg,0,0,0,0.869907
center_2018_07_13_20_28_00_201.jpg,left_2018_07_13_20_28_00_201.jpg,right_2018_07_13_20_28_00_201.jpg,0,0,0,0.8584157
center_2018_07_13_20_28_00_291.jpg,left_2018_07_13_20_28_00_291.jpg,right_2018_07_13_20_28_00_291.jpg,0,0,0,0.8493056
center_2018_07_13_20_28_00_388.jpg,left_2018_07_13_20_28_00_388.jpg,right_2018_07_13_20_28_00_388.jpg,0,0.1815212,0,0.9394141
center_2018_07_13_20_28_00_476.jpg,left_2018_07_13_20_28_00_476.jpg,right_2018_07_13_20_28_00_476.jpg,0,0.4475942,0,1.264245
center_2018_07_13_20_28_00_568.jpg,left_2018_07_13_20_28_00_568.jpg,right_2018_07_13_20_28_00_568.jpg,0,0.723489,0,2.031392
center_2018_07_13_20_28_00_653.jpg,left_2018_07_13_20_28_00_653.jpg,right_2018_07_13_20_28_00_653.jpg,-0.2,0.9901435,0,2.871104
center_2018_07_13_20_28_00_743.jpg,left_2018_07_13_20_28_00_743.jpg,right_2018_07_13_20_28_00_743.jpg,-0.45,1,0,4.026616
center_2018_07_13_20_28_00_836.jpg,left_2018_07_13_20_28_00_836.jpg,right_2018_07_13_20_28_00_836.jpg,-0.6500001,1,0,4.926941
center_2018_07_13_20_28_00_926.jpg,left_2018_07_13_20_28_00_926.jpg,right_2018_07_13_20_28_00_926.jpg,-0.9000002,1,0,6.008127
center_2018_07_13_20_28_01_017.jpg,left_2018_07_13_20_28_01_017.jpg,right_2018_07_13_20_28_01_017.jpg,-1,1,0,6.847206
center_2018_07_13_20_28_01_109.jpg,left_2018_07_13_20_28_01_109.jpg,right_2018_07_13_20_28_01_109.jpg,0,1,0,7.822214
center_2018_07_13_20_28_01_205.jpg,left_2018_07_13_20_28_01_205.jpg,right_2018_07_13_20_28_01_205.jpg,0,1,0,8.941891
center_2018_07_13_20_28_01_295.jpg,left_2018_07_13_20_28_01_295.jpg,right_2018_07_13_20_28_01_295.jpg,0,1,0,9.835893
center_2018_07_13_20_28_01_388.jpg,left_2018_07_13_20_28_01_388.jpg,right_2018_07_13_20_28_01_388.jpg,0,1,0,10.94253
center_2018_07_13_20_28_01_481.jpg,left_2018_07_13_20_28_01_481.jpg,right_2018_07_13_20_28_01_481.jpg,-0.1,1,0,12.16311
center_2018_07_13_20_28_01_573.jpg,left_2018_07_13_20_28_01_573.jpg,right_2018_07_13_20_28_01_573.jpg,-0.3,1,0,12.88322
center_2018_07_13_20_28_01_666.jpg,left_2018_07_13_20_28_01_666.jpg,right_2018_07_13_20_28_01_666.jpg,-0.5500001,1,0,13.85077
center_2018_07_13_20_28_01_758.jpg,left_2018_07_13_20_28_01_758.jpg,right_2018_07_13_20_28_01_758.jpg,-0.8000001,1,0,14.84206
center_2018_07_13_20_28_01_850.jpg,left_2018_07_13_20_28_01_850.jpg,right_2018_07_13_20_28_01_850.jpg,-1,1,0,15.50188
center_2018_07_13_20_28_01_942.jpg,left_2018_07_13_20_28_01_942.jpg,right_2018_07_13_20_28_01_942.jpg,0,1,0,16.31283
center_2018_07_13_20_28_02_032.jpg,left_2018_07_13_20_28_02_032.jpg,right_2018_07_13_20_28_02_032.jpg,0,1,0,17.14889
center_2018_07_13_20_28_02_124.jpg,left_2018_07_13_20_28_02_124.jpg,right_2018_07_13_20_28_02_124.jpg,0,1,0,18.11761
center_2018_07_13_20_28_02_220.jpg,left_2018_07_13_20_28_02_220.jpg,right_2018_07_13_20_28_02_220.jpg,0,1,0,19.23096
center_2018_07_13_20_28_02_309.jpg,left_2018_07_13_20_28_02_309.jpg,right_2018_07_13_20_28_02_309.jpg,0,1,0,20.04395
center_2018_07_13_20_28_02_399.jpg,left_2018_07_13_20_28_02_399.jpg,right_2018_07_13_20_28_02_399.jpg,-0.1,1,0,20.97
center_2018_07_13_20_28_02_491.jpg,left_2018_07_13_20_28_02_491.jpg,right_2018_07_13_20_28_02_491.jpg,-0.3,1,0,21.7401
center_2018_07_13_20_28_02_582.jpg,left_2018_07_13_20_28_02_582.jpg,right_2018_07_13_20_28_02_582.jpg,-0.5500001,1,0,22.62194
center_2018_07_13_20_28_02_675.jpg,left_2018_07_13_20_28_02_675.jpg,right_2018_07_13_20_28_02_675.jpg,0,1,0,23.32308
center_2018_07_13_20_28_02_751.jpg,left_2018_07_13_20_28_02_751.jpg,right_2018_07_13_20_28_02_751.jpg,0,1,0,24.08406
center_2018_07_13_20_28_02_832.jpg,left_2018_07_13_20_28_02_832.jpg,right_2018_07_13_20_28_02_832.jpg,0,1,0,24.85275
center_2018_07_13_20_28_02_900.jpg,left_2018_07_13_20_28_02_900.jpg,right_2018_07_13_20_28_02_900.jpg,0,1,0,25.62012
center_2018_07_13_20_28_02_994.jpg,left_2018_07_13_20_28_02_994.jpg,right_2018_07_13_20_28_02_994.jpg,0,1,0,26.38032
center_2018_07_13_20_28_03_061.jpg,left_2018_07_13_20_28_03_061.jpg,right_2018_07_13_20_28_03_061.jpg,-0.2,1,0,27.11948
center_2018_07_13_20_28_03_160.jpg,left_2018_07_13_20_28_03_160.jpg,right_2018_07_13_20_28_03_160.jpg,-0.45,1,0,27.93841
center_2018_07_13_20_28_03_227.jpg,left_2018_07_13_20_28_03_227.jpg,right_2018_07_13_20_28_03_227.jpg,0,1,0,28.439
center_2018_07_13_20_28_03_323.jpg,left_2018_07_13_20_28_03_323.jpg,right_2018_07_13_20_28_03_323.jpg,0,1,0,29.34929
center_2018_07_13_20_28_03_419.jpg,left_2018_07_13_20_28_03_419.jpg,right_2018_07_13_20_28_03_419.jpg,0,1,0,30.18628
center_2018_07_13_20_28_03_515.jpg,left_2018_07_13_20_28_03_515.jpg,right_2018_07_13_20_28_03_515.jpg,0,1,0,30.19069
center_2018_07_13_20_28_03_613.jpg,left_2018_07_13_20_28_03_613.jpg,right_2018_07_13_20_28_03_613.jpg,0,1,0,30.19029
center_2018_07_13_20_28_03_709.jpg,left_2018_07_13_20_28_03_709.jpg,right_2018_07_13_20_28_03_709.jpg,0,1,0,30.19053
center_2018_07_13_20_28_03_808.jpg,left_2018_07_13_20_28_03_808.jpg,right_2018_07_13_20_28_03_808.jpg,-0.1,1,0,30.18776
center_2018_07_13_20_28_03_878.jpg,left_2018_07_13_20_28_03_878.jpg,right_2018_07_13_20_28_03_878.jpg,-0.3,1,0,30.1693
center_2018_07_13_20_28_03_946.jpg,left_2018_07_13_20_28_03_946.jpg,right_2018_07_13_20_28_03_946.jpg,-0.45,1,0,30.1515
center_2018_07_13_20_28_04_016.jpg,left_2018_07_13_20_28_04_016.jpg,right_2018_07_13_20_28_04_016.jpg,-0.6000001,1,0,30.13317
center_2018_07_13_20_28_04_084.jpg,left_2018_07_13_20_28_04_084.jpg,right_2018_07_13_20_28_04_084.jpg,0,1,0,30.18529
center_2018_07_13_20_28_04_155.jpg,left_2018_07_13_20_28_04_155.jpg,right_2018_07_13_20_28_04_155.jpg,0,1,0,30.1889
center_2018_07_13_20_28_04_224.jpg,left_2018_07_13_20_28_04_224.jpg,right_2018_07_13_20_28_04_224.jpg,0,1,0,30.19005
center_2018_07_13_20_28_04_295.jpg,left_2018_07_13_20_28_04_295.jpg,right_2018_07_13_20_28_04_295.jpg,0,0.8953538,0,30.19023
center_2018_07_13_20_28_04_364.jpg,left_2018_07_13_20_28_04_364.jpg,right_2018_07_13_20_28_04_364.jpg,0,0.6870878,0,30.101
center_2018_07_13_20_28_04_435.jpg,left_2018_07_13_20_28_04_435.jpg,right_2018_07_13_20_28_04_435.jpg,0,0.4752283,0,30.08878
center_2018_07_13_20_28_04_508.jpg,left_2018_07_13_20_28_04_508.jpg,right_2018_07_13_20_28_04_508.jpg,0,0.2553194,0,29.99136
center_2018_07_13_20_28_04_582.jpg,left_2018_07_13_20_28_04_582.jpg,right_2018_07_13_20_28_04_582.jpg,0,0.0351851,0,29.8764
center_2018_07_13_20_28_04_655.jpg,left_2018_07_13_20_28_04_655.jpg,right_2018_07_13_20_28_04_655.jpg,0,0,0,29.70619
center_2018_07_13_20_28_04_729.jpg,left_2018_07_13_20_28_04_729.jpg,right_2018_07_13_20_28_04_729.jpg,0,0,0,29.46678
center_2018_07_13_20_28_04_805.jpg,left_2018_07_13_20_28_04_805.jpg,right_2018_07_13_20_28_04_805.jpg,-0.2,0.112788,0,29.24819
center_2018_07_13_20_28_04_877.jpg,left_2018_07_13_20_28_04_877.jpg,right_2018_07_13_20_28_04_877.jpg,-0.35,0.3276122,0,29.14849
center_2018_07_13_20_28_04_953.jpg,left_2018_07_13_20_28_04_953.jpg,right_2018_07_13_20_28_04_953.jpg,-0.5500001,0.5547209,0,29.21377
center_2018_07_13_20_28_05_027.jpg,left_2018_07_13_20_28_05_027.jpg,right_2018_07_13_20_28_05_027.jpg,0,0.7792919,0,29.49839
center_2018_07_13_20_28_05_102.jpg,left_2018_07_13_20_28_05_102.jpg,right_2018_07_13_20_28_05_102.jpg,0,1,0,30.11489
center_2018_07_13_20_28_05_178.jpg,left_2018_07_13_20_28_05_178.jpg,right_2018_07_13_20_28_05_178.jpg,0,1,0,30.18955
center_2018_07_13_20_28_05_258.jpg,left_2018_07_13_20_28_05_258.jpg,right_2018_07_13_20_28_05_258.jpg,0,0.7602727,0,30.13072
center_2018_07_13_20_28_05_335.jpg,left_2018_07_13_20_28_05_335.jpg,right_2018_07_13_20_28_05_335.jpg,0,0.5286644,0,30.06355
center_2018_07_13_20_28_05_417.jpg,left_2018_07_13_20_28_05_417.jpg,right_2018_07_13_20_28_05_417.jpg,0,0.2852621,0,29.99593
center_2018_07_13_20_28_05_497.jpg,left_2018_07_13_20_28_05_497.jpg,right_2018_07_13_20_28_05_497.jpg,0.05,0.044065,0,29.92214
center_2018_07_13_20_28_05_576.jpg,left_2018_07_13_20_28_05_576.jpg,right_2018_07_13_20_28_05_576.jpg,0.25,0,0,29.64955
center_2018_07_13_20_28_05_656.jpg,left_2018_07_13_20_28_05_656.jpg,right_2018_07_13_20_28_05_656.jpg,0,0,0,29.40605
center_2018_07_13_20_28_05_733.jpg,left_2018_07_13_20_28_05_733.jpg,right_2018_07_13_20_28_05_733.jpg,0,0,0,29.16782
center_2018_07_13_20_28_05_812.jpg,left_2018_07_13_20_28_05_812.jpg,right_2018_07_13_20_28_05_812.jpg,0,0,0,28.9322
center_2018_07_13_20_28_05_890.jpg,left_2018_07_13_20_28_05_890.jpg,right_2018_07_13_20_28_05_890.jpg,0,0,0,28.69868
center_2018_07_13_20_28_05_971.jpg,left_2018_07_13_20_28_05_971.jpg,right_2018_07_13_20_28_05_971.jpg,0.1,0,0,28.4646
center_2018_07_13_20_28_06_050.jpg,left_2018_07_13_20_28_06_050.jpg,right_2018_07_13_20_28_06_050.jpg,0.3,0,0,28.18808
center_2018_07_13_20_28_06_130.jpg,left_2018_07_13_20_28_06_130.jpg,right_2018_07_13_20_28_06_130.jpg,0,0,0,27.95497
center_2018_07_13_20_28_06_212.jpg,left_2018_07_13_20_28_06_212.jpg,right_2018_07_13_20_28_06_212.jpg,0,0,0,27.72919
center_2018_07_13_20_28_06_291.jpg,left_2018_07_13_20_28_06_291.jpg,right_2018_07_13_20_28_06_291.jpg,0,0,0,27.50675
center_2018_07_13_20_28_06_370.jpg,left_2018_07_13_20_28_06_370.jpg,right_2018_07_13_20_28_06_370.jpg,0,0.1131721,0,27.32647
center_2018_07_13_20_28_06_450.jpg,left_2018_07_13_20_28_06_450.jpg,right_2018_07_13_20_28_06_450.jpg,0,0.3527999,0,27.36006
center_2018_07_13_20_28_06_526.jpg,left_2018_07_13_20_28_06_526.jpg,right_2018_07_13_20_28_06_526.jpg,0,0.5818112,0,27.61249
center_2018_07_13_20_28_06_604.jpg,left_2018_07_13_20_28_06_604.jpg,right_2018_07_13_20_28_06_604.jpg,-0.2,0.8163536,0,28.06672
center_2018_07_13_20_28_06_678.jpg,left_2018_07_13_20_28_06_678.jpg,right_2018_07_13_20_28_06_678.jpg,-0.35,1,0,28.47947
center_2018_07_13_20_28_06_756.jpg,left_2018_07_13_20_28_06_756.jpg,right_2018_07_13_20_28_06_756.jpg,0,1,0,29.21765
center_2018_07_13_20_28_06_830.jpg,left_2018_07_13_20_28_06_830.jpg,right_2018_07_13_20_28_06_830.jpg,0,1,0,29.94966
center_2018_07_13_20_28_06_910.jpg,left_2018_07_13_20_28_06_910.jpg,right_2018_07_13_20_28_06_910.jpg,0,1,0,30.19054
center_2018_07_13_20_28_06_984.jpg,left_2018_07_13_20_28_06_984.jpg,right_2018_07_13_20_28_06_984.jpg,-0.1,1,0,30.18812
center_2018_07_13_20_28_07_060.jpg,left_2018_07_13_20_28_07_060.jpg,right_2018_07_13_20_28_07_060.jpg,-0.3,1,0,30.16987
center_2018_07_13_20_28_07_137.jpg,left_2018_07_13_20_28_07_137.jpg,right_2018_07_13_20_28_07_137.jpg,0,1,0,30.19006
center_2018_07_13_20_28_07_219.jpg,left_2018_07_13_20_28_07_219.jpg,right_2018_07_13_20_28_07_219.jpg,0,1,0,30.19018
center_2018_07_13_20_28_07_297.jpg,left_2018_07_13_20_28_07_297.jpg,right_2018_07_13_20_28_07_297.jpg,0,1,0,30.19011
center_2018_07_13_20_28_07_371.jpg,left_2018_07_13_20_28_07_371.jpg,right_2018_07_13_20_28_07_371.jpg,-0.1,1,0,30.18848
center_2018_07_13_20_28_07_448.jpg,left_2018_07_13_20_28_07_448.jpg,right_2018_07_13_20_28_07_448.jpg,-0.3,1,0,30.17038
center_2018_07_13_20_28_07_521.jpg,left_2018_07_13_20_28_07_521.jpg,right_2018_07_13_20_28_07_521.jpg,-0.5000001,1,0,30.14614
center_2018_07_13_20_28_07_598.jpg,left_2018_07_13_20_28_07_598.jpg,right_2018_07_13_20_28_07_598.jpg,-0.7,1,0,30.12153
center_2018_07_13_20_28_07_677.jpg,left_2018_07_13_20_28_07_677.jpg,right_2018_07_13_20_28_07_677.jpg,0,1,0,30.1794
center_2018_07_13_20_28_07_759.jpg,left_2018_07_13_20_28_07_759.jpg,right_2018_07_13_20_28_07_759.jpg,0,0.8802369,0,30.15018
center_2018_07_13_20_28_07_842.jpg,left_2018_07_13_20_28_07_842.jpg,right_2018_07_13_20_28_07_842.jpg,0,0.6322091,0,30.08414
center_2018_07_13_20_28_07_923.jpg,left_2018_07_13_20_28_07_923.jpg,right_2018_07_13_20_28_07_923.jpg,0,0.387862,0,30.021
center_2018_07_13_20_28_08_008.jpg,left_2018_07_13_20_28_08_008.jpg,right_2018_07_13_20_28_08_008.jpg,0,0.1330149,0,29.95659
center_2018_07_13_20_28_08_091.jpg,left_2018_07_13_20_28_08_091.jpg,right_2018_07_13_20_28_08_091.jpg,0,0,0,29.75026
center_2018_07_13_20_28_08_178.jpg,left_2018_07_13_20_28_08_178.jpg,right_2018_07_13_20_28_08_178.jpg,0,0,0,29.45225
center_2018_07_13_20_28_08_264.jpg,left_2018_07_13_20_28_08_264.jpg,right_2018_07_13_20_28_08_264.jpg,0,0,0,29.21582
center_2018_07_13_20_28_08_345.jpg,left_2018_07_13_20_28_08_345.jpg,right_2018_07_13_20_28_08_345.jpg,0,0,0,28.9806
center_2018_07_13_20_28_08_425.jpg,left_2018_07_13_20_28_08_425.jpg,right_2018_07_13_20_28_08_425.jpg,0,0,0,28.74765
center_2018_07_13_20_28_08_505.jpg,left_2018_07_13_20_28_08_505.jpg,right_2018_07_13_20_28_08_505.jpg,0,0,0,28.51667
center_2018_07_13_20_28_08_585.jpg,left_2018_07_13_20_28_08_585.jpg,right_2018_07_13_20_28_08_585.jpg,0,0,0,28.28743
center_2018_07_13_20_28_08_664.jpg,left_2018_07_13_20_28_08_664.jpg,right_2018_07_13_20_28_08_664.jpg,0,0.1127822,0,28.09895
center_2018_07_13_20_28_08_747.jpg,left_2018_07_13_20_28_08_747.jpg,right_2018_07_13_20_28_08_747.jpg,0,0.3619859,0,28.12505
center_2018_07_13_20_28_08_827.jpg,left_2018_07_13_20_28_08_827.jpg,right_2018_07_13_20_28_08_827.jpg,0,0.6018476,0,28.3844
center_2018_07_13_20_28_08_905.jpg,left_2018_07_13_20_28_08_905.jpg,right_2018_07_13_20_28_08_905.jpg,-0.2,0.8344653,0,28.84634
center_2018_07_13_20_28_08_987.jpg,left_2018_07_13_20_28_08_987.jpg,right_2018_07_13_20_28_08_987.jpg,0,1,0,29.4894
center_2018_07_13_20_28_09_069.jpg,left_2018_07_13_20_28_09_069.jpg,right_2018_07_13_20_28_09_069.jpg,0,1,0,30.18395
center_2018_07_13_20_28_09_148.jpg,left_2018_07_13_20_28_09_148.jpg,right_2018_07_13_20_28_09_148.jpg,0,0.8769066,0,30.15044
center_2018_07_13_20_28_09_232.jpg,left_2018_07_13_20_28_09_232.jpg,right_2018_07_13_20_28_09_232.jpg,0,0.6253147,0,30.08287
center_2018_07_13_20_28_09_314.jpg,left_2018_07_13_20_28_09_314.jpg,right_2018_07_13_20_28_09_314.jpg,0,0.3805985,0,30.01955
center_2018_07_13_20_28_09_396.jpg,left_2018_07_13_20_28_09_396.jpg,right_2018_07_13_20_28_09_396.jpg,-0.2,0.1349647,0,29.93832
center_2018_07_13_20_28_09_477.jpg,left_2018_07_13_20_28_09_477.jpg,right_2018_07_13_20_28_09_477.jpg,-0.4,0,0,29.64142
center_2018_07_13_20_28_09_560.jpg,left_2018_07_13_20_28_09_560.jpg,right_2018_07_13_20_28_09_560.jpg,0,0,0,29.19902
center_2018_07_13_20_28_09_641.jpg,left_2018_07_13_20_28_09_641.jpg,right_2018_07_13_20_28_09_641.jpg,0,0,0,28.95146
center_2018_07_13_20_28_09_719.jpg,left_2018_07_13_20_28_09_719.jpg,right_2018_07_13_20_28_09_719.jpg,0,0,0,28.71593
center_2018_07_13_20_28_09_800.jpg,left_2018_07_13_20_28_09_800.jpg,right_2018_07_13_20_28_09_800.jpg,0,0,0,28.48446
center_2018_07_13_20_28_09_885.jpg,left_2018_07_13_20_28_09_885.jpg,right_2018_07_13_20_28_09_885.jpg,0,0,0,28.25532
center_2018_07_13_20_28_09_971.jpg,left_2018_07_13_20_28_09_971.jpg,right_2018_07_13_20_28_09_971.jpg,0,0,0,28.02811
center_2018_07_13_20_28_10_050.jpg,left_2018_07_13_20_28_10_050.jpg,right_2018_07_13_20_28_10_050.jpg,0,0,0,27.80275
center_2018_07_13_20_28_10_132.jpg,left_2018_07_13_20_28_10_132.jpg,right_2018_07_13_20_28_10_132.jpg,0,0.2467411,0,27.72734
center_2018_07_13_20_28_10_223.jpg,left_2018_07_13_20_28_10_223.jpg,right_2018_07_13_20_28_10_223.jpg,0,0.5168881,0,27.93298
center_2018_07_13_20_28_10_304.jpg,left_2018_07_13_20_28_10_304.jpg,right_2018_07_13_20_28_10_304.jpg,0,0.7608454,0,28.34667
center_2018_07_13_20_28_10_389.jpg,left_2018_07_13_20_28_10_389.jpg,right_2018_07_13_20_28_10_389.jpg,0,1,0,28.99352
center_2018_07_13_20_28_10_474.jpg,left_2018_07_13_20_28_10_474.jpg,right_2018_07_13_20_28_10_474.jpg,0,1,0,29.72378
center_2018_07_13_20_28_10_558.jpg,left_2018_07_13_20_28_10_558.jpg,right_2018_07_13_20_28_10_558.jpg,0,1,0,30.18986
center_2018_07_13_20_28_10_639.jpg,left_2018_07_13_20_28_10_639.jpg,right_2018_07_13_20_28_10_639.jpg,0,1,0,30.19031
center_2018_07_13_20_28_10_720.jpg,left_2018_07_13_20_28_10_720.jpg,right_2018_07_13_20_28_10_720.jpg,0,1,0,30.19028
center_2018_07_13_20_28_10_811.jpg,left_2018_07_13_20_28_10_811.jpg,right_2018_07_13_20_28_10_811.jpg,-0.1,1,0,30.18769
center_2018_07_13_20_28_10_888.jpg,left_2018_07_13_20_28_10_888.jpg,right_2018_07_13_20_28_10_888.jpg,-0.3,1,0,30.16926
center_2018_07_13_20_28_10_968.jpg,left_2018_07_13_20_28_10_968.jpg,right_2018_07_13_20_28_10_968.jpg,0,1,0,30.18904
center_2018_07_13_20_28_11_051.jpg,left_2018_07_13_20_28_11_051.jpg,right_2018_07_13_20_28_11_051.jpg,0,1,0,30.18962
center_2018_07_13_20_28_11_140.jpg,left_2018_07_13_20_28_11_140.jpg,right_2018_07_13_20_28_11_140.jpg,0,1,0,30.19021
center_2018_07_13_20_28_11_228.jpg,left_2018_07_13_20_28_11_228.jpg,right_2018_07_13_20_28_11_228.jpg,0,1,0,30.19029
center_2018_07_13_20_28_11_308.jpg,left_2018_07_13_20_28_11_308.jpg,right_2018_07_13_20_28_11_308.jpg,-0.2,1,0,30.1807
center_2018_07_13_20_28_11_390.jpg,left_2018_07_13_20_28_11_390.jpg,right_2018_07_13_20_28_11_390.jpg,0,1,0,30.19054
center_2018_07_13_20_28_11_474.jpg,left_2018_07_13_20_28_11_474.jpg,right_2018_07_13_20_28_11_474.jpg,0,1,0,30.18987
center_2018_07_13_20_28_11_560.jpg,left_2018_07_13_20_28_11_560.jpg,right_2018_07_13_20_28_11_560.jpg,0,1,0,30.19027
center_2018_07_13_20_28_11_645.jpg,left_2018_07_13_20_28_11_645.jpg,right_2018_07_13_20_28_11_645.jpg,0,1,0,30.19036
center_2018_07_13_20_28_11_731.jpg,left_2018_07_13_20_28_11_731.jpg,right_2018_07_13_20_28_11_731.jpg,-0.1,1,0,30.18795
center_2018_07_13_20_28_11_811.jpg,left_2018_07_13_20_28_11_811.jpg,right_2018_07_13_20_28_11_811.jpg,-0.3,1,0,30.16961
center_2018_07_13_20_28_11_896.jpg,left_2018_07_13_20_28_11_896.jpg,right_2018_07_13_20_28_11_896.jpg,0,1,0,30.18906
center_2018_07_13_20_28_11_979.jpg,left_2018_07_13_20_28_11_979.jpg,right_2018_07_13_20_28_11_979.jpg,0,1,0,30.18983
center_2018_07_13_20_28_12_060.jpg,left_2018_07_13_20_28_12_060.jpg,right_2018_07_13_20_28_12_060.jpg,0,1,0,30.19021
center_2018_07_13_20_28_12_140.jpg,left_2018_07_13_20_28_12_140.jpg,right_2018_07_13_20_28_12_140.jpg,0,1,0,30.1903
center_2018_07_13_20_28_12_226.jpg,left_2018_07_13_20_28_12_226.jpg,right_2018_07_13_20_28_12_226.jpg,0,1,0,30.19031
